ID Empreendimento,Mes,01. Receita Operacional Bruta (R),02. Deducoes da Receita Bruta (R),03. Receita Operacional Liquida (R),04. Custo dos Produtos/Servicos Vendidos (R),05. Lucro Bruto (R),06. Despesas com Vendas (R),07. Despesas Administrativas (R),08. Outras Despesas Operacionais (R),09. EBITDA (R),10. Depreciacao e Amortizacao (R),11. EBIT (R),12. Resultado Financeiro (R),13. EBT (R),14. Imposto de Renda e Contribuicao Social (R),15. Lucro Liquido (R)
4,2024-09-01,358708.52,23449.94,249282.43,51020.96,127227.31,11275.83,22347.16,12581.83,27566.48,11513.86,238311.55,-9029.8,164786.05,53787.76,255111.05
4,2024-06-01,144476.55,21554.91,325237.39,85661.53,308368.43,17133.83,7928.31,8039.34,18101.33,5596.96,242987.37,17726.03,253668.12,42315.44,275847.04
1,2024-12-01,437172.78,12725.89,226590.33,70764.95,206641.46,14722.27,5179.76,1371.72,139004.7,1483.31,13019.38,-5895.7,269180.5,66211.77,35808.62
5,2024-09-01,486662.97,11969.27,394936.57,149939.16,258365.35,15020.52,12560.76,5683.08,134535.12,1368.75,146935.7,-15940.75,103846.21,70849.6,59324.58
2,2024-10-01,385003.37,13645.34,462593.87,146004.38,241425.43,3936.02,7822.65,10586.4,202688.14,19457.91,17373.56,-9482.37,82513.58,46103.41,179543.17
2,2024-05-01,267627.24,13025.16,448224.32,73777.91,206349.57,4413.02,21651.22,7544.96,23937.33,10222.11,247500.58,-12080.0,15645.55,35627.01,213046.88
5,2024-11-01,479360.07,10161.02,293180.8,125051.93,34600.83,4425.46,6880.65,5600.92,209487.1,19469.0,58159.35,-4601.06,120907.61,51911.53,194501.57
4,2024-06-01,487428.81,24816.93,216926.61,58997.72,222120.77,4974.2,16664.8,2750.22,170346.31,8204.73,212856.9,-9451.1,7637.85,44409.3,43778.35
2,2024-10-01,474046.7,21210.93,248492.92,36929.6,125198.43,8942.53,19838.72,10150.47,108247.7,16561.04,79465.35,18121.03,242353.46,32091.13,79341.62
3,2024-12-01,264727.6,10358.47,207062.58,34858.57,163052.15,6992.66,20733.41,3077.5,150732.85,3656.63,243692.55,16164.22,140921.44,37355.43,210630.02
3,2024-08-01,415883.07,24634.5,251689.68,33501.25,279693.48,1932.83,23440.94,13118.73,33819.92,2049.66,97878.07,8071.09,277660.94,71945.44,50661.48
1,2024-03-01,361671.74,5310.6,80189.2,118312.22,315455.8,14757.03,16081.68,14845.29,141650.33,7670.43,21468.38,16360.92,73433.1,54908.37,9349.47
5,2024-02-01,171882.67,13757.95,97085.75,71066.72,231756.0,8661.5,7910.8,8514.05,170795.18,1766.45,23244.13,5770.16,144463.54,54758.27,29713.48
5,2024-03-01,314205.96,16389.7,383534.81,128860.19,90754.05,2481.09,11506.14,2198.25,198475.06,10244.24,250266.54,10869.33,232609.37,61227.44,150373.98
2,2024-09-01,399076.4,5751.73,208925.22,134860.07,116895.04,15992.16,12631.63,10440.37,17495.03,13138.75,260503.87,12881.1,66678.18,84565.71,255682.28
4,2024-06-01,458364.91,8220.74,392762.49,66660.63,62123.73,1371.43,21247.77,2426.97,233671.99,3234.11,218878.67,-13985.99,121470.24,44416.77,246391.49
5,2024-10-01,445039.35,10162.62,266977.7,64697.23,197114.28,11637.33,19523.47,13577.52,100699.38,9035.01,281981.84,6054.89,247349.93,52353.76,149284.69
2,2024-12-01,161863.4,19404.54,397366.96,66951.37,303624.52,15386.44,15860.65,8996.52,117193.43,18310.72,265970.39,1291.11,196768.58,40670.3,193861.36
2,2024-04-01,295213.3,23794.87,340433.82,87053.84,267335.2,8079.17,15254.37,12105.08,228590.31,11749.72,210786.76,14567.01,186885.89,29919.73,101115.24
5,2024-10-01,291307.45,17490.7,155400.49,31913.37,185809.73,11907.37,3684.43,9561.08,295254.48,10405.65,13487.69,4731.24,165606.86,58585.04,269431.26
2,2024-03-01,459494.82,16253.23,254089.02,31301.12,307126.76,1963.08,21310.24,8126.98,170196.8,13240.57,62655.77,6372.37,152317.9,59088.65,72559.75
1,2024-02-01,100774.92,15735.18,356732.97,118257.12,293508.64,5503.93,24515.57,8115.79,45299.78,17845.43,71222.76,2937.02,138275.01,49868.58,173903.1
1,2024-04-01,395485.42,12014.07,207246.83,126985.0,130128.06,13608.13,26879.7,11221.52,195346.13,16285.07,88380.58,-9156.14,35102.03,7440.2,175307.53
5,2024-09-01,347456.61,21554.29,152320.88,54495.27,187682.76,16016.84,2572.13,13587.2,299976.33,5820.96,85874.14,2375.64,107764.03,2216.29,214070.12
4,2024-04-01,468628.59,15815.35,290944.37,101265.25,110268.37,3172.55,26494.75,3674.5,15785.26,1641.46,63446.17,19244.02,143584.0,68986.85,275866.61
1,2024-12-01,282766.94,9602.06,184459.26,55920.94,22675.39,19358.67,26528.71,2151.21,29665.8,6632.06,146030.83,5261.29,276119.38,10190.99,83145.52
1,2024-05-01,363068.9,7736.62,312736.87,118105.61,157612.47,8495.83,20567.13,1317.62,141609.33,18117.39,279073.96,14603.97,97982.9,33239.13,135410.97
5,2024-08-01,489098.81,24710.25,183693.76,80462.07,248783.68,18567.2,9799.16,13067.61,18962.9,9374.97,22907.17,639.13,64941.21,20095.04,261854.57
3,2024-02-01,397561.51,5349.46,437631.7,128730.58,213421.85,11254.25,26989.5,2274.63,108772.76,15240.73,57583.05,-2739.0,12017.65,69002.93,169889.67
2,2024-12-01,126953.59,23668.8,212560.81,143824.74,302679.73,13236.99,11730.17,9616.18,75927.71,15718.65,112106.92,-8814.8,135808.01,13838.09,118772.92
1,2024-11-01,167013.42,9366.07,437980.16,96654.23,229161.13,4342.53,18269.01,5042.17,185441.82,12740.19,180673.53,19138.22,65668.22,36528.42,177313.4
3,2024-03-01,428580.44,18150.99,186792.72,138080.1,63083.45,17809.93,14346.61,8667.56,77026.62,4560.72,47675.98,18111.0,183041.14,78853.92,112402.13
4,2024-06-01,233918.22,11030.65,316781.81,34054.95,101379.56,2661.87,26806.52,1731.66,99857.81,10851.76,166731.76,14738.55,161738.53,80184.37,192653.95
3,2024-12-01,382367.24,22196.21,127087.35,85522.95,58229.12,19761.15,9225.8,8914.62,282094.52,9963.01,47342.96,14102.37,162513.54,48315.58,186421.45
5,2024-07-01,379929.49,15868.91,386348.74,90419.48,262394.32,8447.37,11272.13,13230.19,200696.02,13158.54,67106.53,-662.79,131998.32,60994.62,262379.28
4,2024-04-01,497480.21,7821.16,155087.09,79897.51,309962.16,4123.5,13421.38,4356.14,236693.76,16907.06,14886.41,5608.74,200590.33,5113.17,49595.35
4,2024-01-01,287949.09,10396.7,420608.23,67781.07,89010.86,12509.06,25934.0,5165.26,167632.38,1621.03,278926.03,-17716.01,177722.75,12785.84,51119.7
3,2024-07-01,395132.94,11406.37,255978.36,116755.46,253484.67,17448.31,10909.35,3662.63,45899.22,7195.95,83097.5,-18705.77,222057.43,12932.44,81893.81
5,2024-12-01,119501.15,22718.45,112815.82,96321.87,153285.77,8544.82,10081.81,2382.63,141349.69,15283.41,181258.05,-7630.19,209272.76,70261.81,209509.66
1,2024-09-01,285036.41,20334.77,220415.39,39889.97,128340.44,1163.26,24290.02,1549.74,75357.89,16636.85,79387.53,4440.07,37239.67,68780.73,142587.08
3,2024-01-01,174672.62,21591.75,386890.37,144085.5,320999.87,17573.01,12854.95,10218.59,90007.42,4426.26,269459.35,9298.59,277635.45,37249.08,144041.46
1,2024-01-01,436228.62,6045.04,105517.99,136502.08,125493.25,12045.11,20617.52,5523.72,254860.47,7747.34,22656.62,-3928.56,67083.79,47705.95,213806.39
3,2024-01-01,435963.33,16575.64,325291.66,72416.2,221614.06,2764.49,26516.54,7142.17,269891.65,10514.2,148360.33,11102.12,215169.12,32749.01,233604.91
1,2024-10-01,194545.77,24983.54,277906.49,59543.63,237403.42,18214.67,8315.77,5165.01,78787.84,12040.27,101512.23,13689.22,223707.21,44318.8,149832.82
3,2024-07-01,227314.06,20703.99,198947.84,105416.64,255773.88,15691.08,15001.56,11292.76,141317.76,8513.3,112404.1,-6505.71,160880.28,3401.73,395.81
4,2024-11-01,380991.11,7414.15,377246.95,35196.91,282912.24,11120.25,15634.87,10399.06,291191.98,14544.06,38276.69,18877.23,35699.73,49227.24,94720.57
2,2024-09-01,395306.37,18576.36,95976.3,89519.23,192686.93,9488.61,17911.85,10152.98,189460.71,9622.68,119775.49,-8855.83,50176.51,47949.37,45216.15
4,2024-03-01,363052.64,19906.48,274056.73,110715.04,204341.04,14412.14,27717.22,11605.56,245245.7,7306.8,215380.41,4098.06,269535.29,32404.22,184393.43
1,2024-08-01,498677.86,15284.97,277745.26,78802.23,236896.9,7880.98,29456.89,8953.06,168894.64,9067.7,201491.98,-12113.57,136645.85,68557.17,34502.01
5,2024-09-01,447473.28,6575.06,109562.45,146674.99,65410.66,13442.16,24431.75,1910.1,153987.88,4217.94,267255.51,6776.73,107073.93,52454.04,5046.52
4,2024-03-01,266823.55,5693.72,129409.09,116263.79,81015.38,3867.22,2837.8,6630.79,221604.71,3746.41,26619.92,-18279.18,230035.65,40138.05,141306.71
2,2024-12-01,230790.69,23756.19,238861.76,142088.01,253114.55,3706.2,5277.2,5093.43,105962.75,12833.27,262889.44,5366.19,66213.94,31449.76,238264.09
1,2024-12-01,338739.9,10150.28,289609.01,138946.94,61164.43,6910.15,5294.64,5465.23,198153.98,8799.68,136372.32,18531.37,155971.5,24391.32,239891.9
4,2024-03-01,427054.53,12579.36,96278.19,45803.66,229982.63,17830.36,16885.13,3342.0,162749.7,18893.59,127745.11,-5774.91,151630.99,68205.92,215438.41
3,2024-01-01,290137.39,20905.55,79702.61,110235.51,29886.29,17156.24,3207.99,2834.68,222081.37,7446.9,130545.03,12349.29,14197.87,50129.44,210225.86
5,2024-02-01,395077.04,18785.21,152041.69,101602.47,122952.03,10350.11,16327.84,7262.18,54147.25,13210.26,204545.87,-11192.77,156132.99,15414.14,257557.07
1,2024-07-01,107664.02,24371.31,270123.79,36579.69,221984.54,12124.03,23051.05,14583.04,207376.34,14302.26,135422.35,3408.26,142335.77,18483.06,175912.12
4,2024-03-01,470336.04,6856.78,91111.48,68146.45,235547.76,12924.36,10453.95,823.24,196974.7,15980.21,283768.78,-13081.92,197178.08,52583.71,71126.49
1,2024-07-01,409533.89,19138.39,368294.14,94149.42,212185.64,8090.66,15143.72,4596.31,272471.18,7949.75,200496.72,14385.77,230228.1,10921.61,2681.31
3,2024-05-01,257676.03,6644.58,135771.27,95778.54,154669.6,14325.18,4704.28,14502.22,122097.95,10217.62,179630.48,-16112.62,251554.4,56259.53,32639.41
2,2024-10-01,253604.93,5003.31,384044.47,127689.32,97674.83,12554.8,3928.5,5671.07,258357.73,15865.11,54105.83,11503.83,49143.97,84980.03,142004.45
4,2024-08-01,141154.72,7404.6,156893.36,100516.5,207055.8,7732.82,16946.04,9990.7,24971.49,17507.71,76598.23,9333.21,51918.45,84384.23,92314.26
1,2024-05-01,426461.49,17334.52,213647.79,85980.78,76416.69,6393.58,2340.35,4380.0,95450.62,6411.89,200566.35,15410.72,255053.03,81039.77,187450.13
1,2024-03-01,407451.8,18523.85,266637.18,120235.13,38381.18,19634.39,21696.38,8359.98,41687.34,5600.63,115943.45,-688.69,22318.63,15610.68,148991.02
1,2024-09-01,352099.88,13766.8,213908.31,98506.8,25978.8,6401.6,5973.77,3016.2,86336.82,7461.65,224710.59,16512.48,197309.44,34962.57,163991.54
2,2024-07-01,140582.59,5921.41,84447.75,136050.79,101658.47,4307.01,27039.94,8310.95,111194.49,12217.87,130013.04,-66.9,172351.19,54868.35,29895.55
1,2024-05-01,204936.55,17681.19,438429.63,138655.9,29139.72,16857.38,25807.49,7449.32,191506.64,16817.53,254111.16,-1909.23,191617.3,55120.13,199147.12
5,2024-07-01,283565.79,6716.35,189586.61,102526.54,96008.65,16405.9,8344.74,12604.94,33266.7,13240.21,176917.98,-15281.75,278835.93,25884.04,238189.46
5,2024-11-01,206388.78,7834.53,129414.42,97720.27,108268.69,5536.38,8581.6,12158.52,74804.75,4842.5,246411.34,15522.82,96441.41,1352.93,138431.35
1,2024-10-01,273589.57,15251.51,128007.3,114153.61,125204.66,17125.19,3028.38,3144.08,221990.39,1983.63,256661.6,13818.57,199211.9,27895.18,65787.27
5,2024-09-01,190383.02,11807.47,464845.0,117061.51,237611.46,18321.57,29540.41,14134.02,210951.48,11566.97,102164.71,-14873.91,253966.92,62307.94,158819.72
4,2024-05-01,239840.2,14295.08,124223.08,117260.25,154600.17,7303.19,3548.16,6146.78,179451.93,15489.31,120055.98,-12104.94,240569.01,36819.55,131545.55
5,2024-07-01,360918.75,17701.54,213618.95,104484.78,320516.79,7242.78,15429.69,1233.58,215793.82,10601.15,212724.23,-6647.7,163380.39,67153.53,22924.06
1,2024-11-01,456944.43,8200.14,102048.61,121537.63,308943.84,3487.98,25778.43,1609.82,220644.27,7963.85,44343.01,-11783.75,228051.64,84646.48,185024.57
3,2024-09-01,254012.27,22861.73,369189.13,47293.87,319368.87,12605.66,6486.17,6570.53,74548.32,4758.57,50356.54,1756.78,139075.37,44184.46,192676.21
4,2024-01-01,376763.29,16189.6,313700.66,128576.85,145730.03,14185.72,23589.94,13367.86,166482.85,11916.19,240069.32,-13478.66,60990.78,47053.73,30852.35
2,2024-04-01,153917.23,5441.87,288427.56,67251.89,33481.79,2394.39,6726.17,2766.58,219301.34,12619.92,13602.0,14962.07,44718.51,78712.95,262250.38
1,2024-01-01,316327.19,17569.06,417336.14,136282.53,282390.79,4969.18,10529.33,7469.7,205601.74,16854.85,20517.86,14340.02,88463.38,74428.57,202714.69
2,2024-08-01,468681.69,14263.58,304334.71,45819.15,152640.34,6137.95,9157.27,8312.93,148698.93,15046.41,171166.76,-933.82,22575.94,9081.72,146347.17
3,2024-03-01,111174.32,19032.78,457212.37,30432.37,215554.27,9475.17,3317.8,13422.83,137324.89,10792.65,279624.54,2094.16,81732.68,18810.54,159795.55
2,2024-02-01,207022.94,20680.67,324112.04,31880.71,277245.35,16650.11,5442.02,679.93,87478.73,16381.46,271166.82,-9564.44,85687.73,8358.89,112659.0
1,2024-04-01,152997.41,23776.9,216736.16,55219.19,205228.46,5260.51,20909.75,13408.5,124940.39,3153.86,133484.91,7903.68,173005.25,7023.3,232774.12
1,2024-11-01,313248.59,24966.92,89698.75,43652.95,244755.38,16344.17,4410.2,4416.35,203667.6,5538.77,233756.95,4500.35,242078.14,52327.1,166033.47
3,2024-03-01,371856.99,15992.34,365110.24,96469.54,95868.23,17906.93,29316.63,13136.57,128107.12,15312.61,205020.28,16713.82,178785.77,6005.02,48044.99
1,2024-11-01,123111.68,16230.17,224458.07,83809.7,79491.73,4810.19,9305.03,6648.3,178270.68,9010.52,235014.99,-18554.44,248049.5,46009.22,197325.84
3,2024-05-01,128113.77,5448.91,314680.87,102726.33,189357.12,19864.71,5069.62,5247.0,284129.58,11902.21,77959.31,-306.47,109803.58,63552.86,153021.11
3,2024-08-01,447851.68,22303.41,425539.29,53118.85,214573.48,10818.33,12426.39,14854.31,28428.4,17398.62,101445.59,4471.3,13520.0,39695.84,159837.73
1,2024-10-01,282493.26,5574.36,78063.29,120460.68,285893.39,11484.54,9730.12,11845.88,230083.27,18640.37,227534.51,3246.58,19569.15,70268.44,192991.78
5,2024-08-01,285180.64,17653.3,378844.98,103256.27,270526.59,12705.45,4196.67,7535.2,222438.26,18641.47,86553.51,12731.42,269077.01,75164.52,155405.57
3,2024-11-01,477832.16,6971.54,249113.91,56543.32,321661.16,16253.25,20385.01,5917.21,158812.08,7747.32,222213.48,1504.26,59424.21,3176.68,395.49
1,2024-07-01,228083.84,10716.77,124624.07,77871.0,314737.78,13411.84,23775.34,5131.93,56713.47,12757.35,220764.88,-18903.15,85316.56,10526.4,35150.65
5,2024-08-01,458809.46,7806.59,307983.1,116184.66,210170.48,14962.29,2059.4,10529.13,116651.97,12811.02,224061.71,19663.73,25490.71,77526.61,175702.25
3,2024-05-01,489701.9,7747.89,288045.97,111644.48,173558.7,9354.44,18012.68,6541.86,103284.86,6434.73,132223.28,11673.27,275729.45,56082.06,113319.37
5,2024-10-01,196677.68,6492.02,411923.22,97480.6,251996.03,12209.24,20076.1,9923.05,218014.2,9696.05,63946.98,-16578.93,266851.07,64866.86,92097.24
4,2024-10-01,305615.54,11357.64,283625.1,147482.15,99718.64,5694.84,29533.89,6524.92,158294.94,8922.59,36772.64,18032.46,149088.21,46261.03,15737.61
4,2024-11-01,313742.46,13473.03,405940.75,45818.71,127474.71,7901.6,20487.96,5886.39,115090.92,13972.93,64330.06,5611.83,125674.78,43543.71,237148.15
5,2024-12-01,446467.24,14289.46,292795.7,88593.49,253973.4,13000.04,10366.55,5310.32,197919.04,12360.16,147421.22,-4321.87,46234.29,31164.48,4188.18
3,2024-11-01,221563.25,13794.16,253778.23,104884.18,309741.07,1779.2,20746.74,13824.58,88301.44,18253.05,83092.04,-11685.64,237412.85,73253.49,103839.24
1,2024-06-01,419216.98,15473.84,223473.56,149283.11,293083.95,11994.03,9752.23,11612.27,197782.18,5745.92,250438.03,13437.62,135824.65,66625.08,57090.99
2,2024-08-01,488402.96,22195.74,144478.98,95110.86,42221.45,11463.73,5908.31,9999.17,292967.73,12406.04,215322.83,-15972.53,256901.67,15464.95,25907.21
1,2024-01-01,436134.66,17635.93,308612.35,83084.45,90734.53,4547.25,22760.27,10148.32,73830.35,14303.2,217379.57,7491.45,146524.55,16537.81,157524.06
2,2024-06-01,463656.11,5345.71,292700.11,140675.02,103355.86,18736.09,15548.58,3141.88,42775.67,2128.47,92893.62,2470.38,14968.54,20869.31,149245.74
2,2024-06-01,383341.78,8459.05,465295.86,90765.96,136872.63,2590.13,28652.31,14065.82,279696.86,13088.41,141615.65,14427.59,34962.37,84888.65,267715.44
3,2024-11-01,461582.3,11979.0,239963.52,142707.31,41571.36,1978.95,3741.97,2031.38,117304.33,12287.16,187555.53,-4737.35,257120.69,46796.36,42536.09
5,2024-05-01,165940.25,23980.87,243609.31,120049.11,90419.32,17363.32,15424.31,3748.74,204828.29,7065.23,134423.14,-14495.11,165568.67,43824.37,229943.6
1,2024-04-01,384944.57,6561.59,140548.55,50146.77,238423.58,16965.79,9026.74,850.64,114270.61,19712.95,232471.29,-13506.02,249475.26,68794.11,216718.61
5,2024-01-01,392750.94,19202.39,314028.62,50095.88,94557.63,8528.57,16139.03,5850.99,251339.21,8741.49,175453.14,4694.08,18135.91,31222.71,134364.38
4,2024-11-01,275672.38,5661.86,414140.91,68156.85,307475.25,19532.5,3191.29,4958.17,154571.15,4311.09,177298.72,-2951.59,260821.04,37836.31,18234.49
3,2024-10-01,131895.39,12250.74,174169.27,38119.92,149025.34,19533.87,3132.78,12710.87,104097.33,11525.24,26112.89,-4336.56,142728.68,40896.21,30844.83
3,2024-11-01,348977.5,20402.98,78631.16,95104.9,50404.16,3374.59,17012.17,10169.57,248092.64,7827.18,232413.84,12717.76,97486.12,53550.39,252172.14
4,2024-08-01,120752.32,11878.59,351589.45,133169.08,277015.07,10109.97,11889.6,11998.33,88860.13,5411.78,44606.26,-13465.6,17696.57,11138.5,134808.27
1,2024-06-01,252961.0,13605.64,87549.52,78002.96,299227.79,2013.98,2642.78,2656.24,221934.88,7382.48,66138.27,11975.35,236310.04,19895.89,71313.93
4,2024-03-01,257468.09,23106.09,238710.52,107798.0,303074.5,7797.39,19043.49,8778.49,108377.87,14949.06,43072.9,6425.91,149096.62,59220.56,132337.73
1,2024-12-01,499569.0,6323.38,320084.14,147777.88,170648.4,2361.71,14430.24,7602.07,142460.92,6689.16,243908.02,17618.43,133993.21,5744.25,211722.91
2,2024-03-01,219920.81,15553.25,229404.69,53248.12,300755.84,4054.89,29355.6,6683.11,193487.05,11947.67,257620.7,5083.39,188574.8,44474.96,229758.07
3,2024-12-01,428181.58,12324.75,179231.29,72967.9,236302.65,17960.87,25309.52,14902.69,201404.34,1008.19,283671.51,-6482.18,79653.74,66654.35,90990.2
1,2024-06-01,121268.67,24276.23,394706.6,32998.78,79662.8,17042.37,22444.65,6974.92,148246.59,3168.5,56363.81,-12947.6,270505.22,7523.88,24001.04
5,2024-12-01,311906.39,20873.8,195373.28,57827.28,182623.69,17300.73,15418.81,2049.86,56137.78,15164.56,248032.68,-19296.16,59456.23,80326.05,178160.45
5,2024-07-01,314676.67,7441.54,147018.72,123530.34,152017.29,1620.46,15576.87,980.53,229578.42,4905.54,172900.97,16894.92,278029.94,22772.49,141756.86
3,2024-08-01,351499.94,23548.2,230358.68,108790.83,157571.29,11814.56,28321.48,12071.22,267267.13,16074.88,262644.8,-982.73,190553.0,30605.45,20974.36
4,2024-05-01,424002.08,9224.27,127665.96,124057.0,146065.37,15707.51,22485.2,639.96,276244.83,6234.9,91857.82,-19785.98,255067.69,31009.45,223966.97
4,2024-10-01,404769.35,6696.35,351158.79,81037.62,73458.63,14141.46,4525.92,13810.21,43092.39,4962.38,87635.1,16797.9,223058.18,24508.02,212081.92
1,2024-06-01,404403.25,15831.87,359032.17,118276.02,138960.0,10511.48,14203.37,3523.6,219751.9,14063.7,235528.29,19688.53,85236.14,52797.84,214186.78
4,2024-12-01,272917.57,19732.63,80911.44,101946.85,176160.41,3313.09,13707.36,13282.22,74407.35,2871.88,79360.11,18420.93,228776.79,62304.71,83094.07
3,2024-01-01,390988.59,19321.02,352946.6,69410.2,107130.66,15705.26,5147.44,12015.97,44188.48,7890.6,30274.41,-16684.02,27699.91,56470.2,114303.59
1,2024-06-01,296526.29,15681.12,194594.94,79488.45,73939.45,17907.94,25675.85,3548.64,35269.21,2432.55,133358.96,-9370.73,33249.94,50099.11,92682.97
2,2024-09-01,126780.47,14854.75,337481.44,94959.66,80461.8,6099.35,9882.96,12626.4,16238.78,4833.81,179336.99,-14308.85,158651.37,28947.5,202276.76
4,2024-10-01,456072.71,24390.88,357593.61,144772.17,78855.94,11252.31,12464.11,5157.05,277816.45,3974.64,207840.57,-15286.54,281327.3,14461.85,210732.21
4,2024-04-01,456065.32,21411.18,186112.57,141763.45,156258.85,10317.84,29431.96,3523.33,187430.29,16354.43,49575.54,8250.79,191426.19,21861.29,75213.75
1,2024-10-01,229151.51,18972.8,149154.24,148377.29,83769.25,14930.0,21097.67,3609.16,186945.42,11994.79,154067.15,-7913.43,45382.24,14321.36,135723.19
5,2024-01-01,465561.05,8904.23,405543.57,31969.41,238784.74,18594.89,24564.03,13168.78,246240.88,16588.8,103321.07,-12220.84,255113.78,13162.44,23331.84
4,2024-11-01,403193.62,21395.41,370673.71,116061.58,122366.46,9609.07,4947.41,711.76,260596.59,19874.87,135687.74,10762.27,195406.24,14115.18,253090.31
3,2024-09-01,260320.49,19995.61,409856.94,137358.65,306512.21,9787.38,17120.3,11227.39,16300.45,11542.36,36925.58,12581.3,257335.06,41808.06,233760.68
4,2024-04-01,232602.24,24840.53,249287.95,118714.28,39132.41,5295.67,22035.65,12136.45,230073.1,19244.09,217264.32,14597.81,211136.56,64570.82,210280.53
2,2024-02-01,490057.08,7659.9,257547.51,79968.1,114535.57,4405.63,24771.05,5873.02,125855.55,2838.57,189517.69,11368.83,22349.01,53821.81,224365.42
4,2024-01-01,385050.79,19305.91,212666.87,116975.01,245196.87,1733.24,26774.89,10736.49,108442.02,3207.84,158614.42,4890.88,122611.87,84482.68,160369.14
5,2024-03-01,251523.98,24581.66,274624.99,83295.99,228858.93,16534.04,4516.51,13623.58,227210.81,10485.58,60548.17,-18955.56,73631.41,39969.49,257673.81
4,2024-07-01,356793.56,14251.86,333628.02,115703.48,148292.83,8645.22,22699.78,8379.56,137600.31,3402.1,58389.26,-7742.92,103517.69,14825.01,106054.82
